customer_id,customer_fname,customer_lname,customer_segment,customer_city,customer_state,customer_country,customer_zipcode
12477,Skyler,Sanford,"Home Office",Brooklyn,NY,"EE. UU.",11230.00
12478,Jemima,Carson,"Home Office",Duluth,GA,"EE. UU.",30096.00
12479,Lillith,Barber,Consumer,Caguas,PR,"Puerto Rico",725.00
12480,Tashya,Guzman,Consumer,Napa,CA,"EE. UU.",94558.00
12481,Moana,Bright,Corporate,Denver,CO,"EE. UU.",80231.00
12482,Mia,Sampson,Corporate,Freeport,NY,"EE. UU.",11520.00
12483,Quail,Hanson,Corporate,Caguas,PR,"Puerto Rico",725.00
12484,Lunea,Mcdonald,Corporate,Strongsville,OH,"EE. UU.",44136.00
12485,Bo,Pearson,Corporate,Caguas,PR,"Puerto Rico",725.00
12486,Yvette,Lester,Corporate,"San Bernardino",CA,"EE. UU.",92410.00
12487,Nevada,Barr,Corporate,Caguas,PR,"Puerto Rico",725.00
12488,Xantha,Koch,"Home Office",Chicago,IL,"EE. UU.",60622.00
12489,Kevyn,Donaldson,"Home Office",Roswell,GA,"EE. UU.",30075.00
12490,Martina,Levy,Corporate,Caguas,PR,"Puerto Rico",725.00
12491,Bertha,Frye,Consumer,Phoenix,AZ,"EE. UU.",85029.00
12492,Neve,Gould,Consumer,Caguas,PR,"Puerto Rico",725.00
12493,Aubrey,Carson,Corporate,Baltimore,MD,"EE. UU.",21229.00
12494,McKenzie,Goodman,"Home Office",Caguas,PR,"Puerto Rico",725.00
12495,Nomlanga,Bentley,Consumer,Sunnyvale,CA,"EE. UU.",94086.00
12496,Jessamine,Young,Consumer,Webster,NY,"EE. UU.",14580.00
12497,Cally,Chang,Consumer,Caguas,PR,"Puerto Rico",725.00
12498,Felicia,Green,Consumer,Brooklyn,NY,"EE. UU.",11223.00
12499,Martina,Dawson,Corporate,Caguas,PR,"Puerto Rico",725.00
12500,Serina,Nash,"Home Office",Chicago,IL,"EE. UU.",60647.00
12501,Brenna,Hardy,Corporate,Princeton,NJ,"EE. UU.",8540.00
12502,Deanna,Merrill,"Home Office",Caguas,PR,"Puerto Rico",725.00
12503,Emma,Nixon,Corporate,Chicago,IL,"EE. UU.",60619.00
12504,Kelsey,Cobb,Corporate,Peoria,AZ,"EE. UU.",85345.00
12505,Lillian,Martinez,Corporate,Caguas,PR,"Puerto Rico",725.00
12506,Melinda,Mosley,"Home Office","Los Angeles",CA,"EE. UU.",90042.00
12507,Jena,Atkinson,"Home Office",Philadelphia,PA,"EE. UU.",19145.00
12508,Teegan,Maldonado,Corporate,Vista,CA,"EE. UU.",92084.00
12509,Anastasia,Cross,Corporate,Caguas,PR,"Puerto Rico",725.00
12510,Yoshi,Howell,Corporate,Jacksonville,NC,"EE. UU.",28540.00
12511,Kylie,Rosario,Corporate,Caguas,PR,"Puerto Rico",725.00
12512,Lael,Stanley,Consumer,"Los Angeles",CA,"EE. UU.",90016.00
12513,Linda,Giles,Consumer,Caguas,PR,"Puerto Rico",725.00
12514,Destiny,Fuentes,"Home Office",Parkville,MD,"EE. UU.",21234.00
12515,Imogene,Briggs,Corporate,Knoxville,TN,"EE. UU.",37922.00
12516,Shafira,Kelly,Corporate,Caguas,PR,"Puerto Rico",725.00
12517,Kai,Pace,Corporate,Ithaca,NY,"EE. UU.",14850.00
12518,Deanna,Whitney,Corporate,"San Antonio",TX,"EE. UU.",78240.00
12519,Signe,Wong,Consumer,Caguas,PR,"Puerto Rico",725.00
12520,Nora,Park,Corporate,Tampa,FL,"EE. UU.",33624.00
12521,Avye,Harris,Corporate,Caguas,PR,"Puerto Rico",725.00
12522,Nadine,Bolton,Consumer,"Fort Worth",TX,"EE. UU.",76106.00
12523,Shannon,Melton,Consumer,Caguas,PR,"Puerto Rico",725.00
12524,Hiroko,Hood,Consumer,Atlanta,GA,"EE. UU.",30318.00
12525,Leilani,Bradshaw,"Home Office",Escondido,CA,"EE. UU.",92027.00
12526,Rhoda,Stephenson,"Home Office",Caguas,PR,"Puerto Rico",725.00
12527,Hedy,Nicholson,Corporate,Spring,TX,"EE. UU.",77379.00
12528,Anjolie,Crosby,Consumer,Caguas,PR,"Puerto Rico",725.00
12529,Anika,Gutierrez,Consumer,Annapolis,MD,"EE. UU.",21401.00
12530,Amena,Colon,Consumer,Caguas,PR,"Puerto Rico",725.00
12531,Morgan,Richardson,Corporate,Hyattsville,MD,"EE. UU.",20783.00
12532,Remedios,Benjamin,Corporate,Caguas,PR,"Puerto Rico",725.00
12533,Lani,Galloway,Consumer,Phoenix,AZ,"EE. UU.",85008.00
12534,Sharon,Christian,Corporate,Caguas,PR,"Puerto Rico",725.00
12535,Justina,Browning,Corporate,"Las Vegas",NV,"EE. UU.",89123.00
12536,Quyn,Fuentes,Corporate,Caguas,PR,"Puerto Rico",725.00
12537,Aspen,Mcgee,Corporate,"Dorchester Center",MA,"EE. UU.",2124.00
12538,Kalia,Salas,Consumer,Caguas,PR,"Puerto Rico",725.00
12539,Tatiana,Roach,Consumer,Broomfield,CO,"EE. UU.",80020.00
12540,Courtney,Serrano,Consumer,"Saint Paul",MN,"EE. UU.",55112.00
12541,Desiree,Mccormick,Consumer,Caguas,PR,"Puerto Rico",725.00
12542,Mallory,Ruiz,Consumer,Napa,CA,"EE. UU.",94558.00
12543,Jayme,Howe,Consumer,Caguas,PR,"Puerto Rico",725.00
12544,Jordan,Weber,Corporate,Bronx,NY,"EE. UU.",10462.00
12545,Kameko,Barnett,Consumer,Caguas,PR,"Puerto Rico",725.00
12546,Tatiana,Alston,Consumer,Beaverton,OR,"EE. UU.",97006.00
12547,Lynn,Chambers,Consumer,Caguas,PR,"Puerto Rico",725.00
12548,Stella,Hahn,Consumer,Middletown,OH,"EE. UU.",45044.00
12549,Martina,Flowers,Consumer,Caguas,PR,"Puerto Rico",725.00
12550,Justina,Curtis,Consumer,Bellflower,CA,"EE. UU.",90706.00
12551,Lacy,Snider,Corporate,"West Covina",CA,"EE. UU.",91790.00
12552,Serina,Stevenson,Corporate,Caguas,PR,"Puerto Rico",725.00
12553,Octavia,Oconnor,Corporate,"La Crosse",WI,"EE. UU.",54601.00
12554,Raya,Mills,Corporate,Ogden,UT,"EE. UU.",84404.00
12555,Carolyn,Lang,"Home Office",Caguas,PR,"Puerto Rico",725.00
12556,Basia,Tillman,"Home Office",Bronx,NY,"EE. UU.",10461.00
12557,Xandra,Wells,"Home Office",Caguas,PR,"Puerto Rico",725.00
12558,Freya,Mckay,Consumer,Cincinnati,OH,"EE. UU.",45238.00
12559,Tatyana,Hensley,Corporate,Bend,OR,"EE. UU.",97701.00
12560,Alice,Mcintosh,Consumer,Caguas,PR,"Puerto Rico",725.00
12561,Doris,Casey,Consumer,Oxnard,CA,"EE. UU.",93030.00
12562,Eugenia,Jenkins,Corporate,Amarillo,TX,"EE. UU.",79109.00
12563,Gwendolyn,Taylor,"Home Office",Caguas,PR,"Puerto Rico",725.00
12564,Madonna,Beach,Consumer,Augusta,GA,"EE. UU.",30906.00
12565,Cheyenne,Moss,Consumer,Caguas,PR,"Puerto Rico",725.00
12566,Sophia,Simpson,Corporate,Aurora,IL,"EE. UU.",60504.00
12567,Karleigh,Parsons,Corporate,Methuen,MA,"EE. UU.",1844.00
12568,Maxine,Mclean,Consumer,Caguas,PR,"Puerto Rico",725.00
12569,Ursa,Hart,Corporate,Brooklyn,NY,"EE. UU.",11219.00
12570,Lydia,Cantu,"Home Office",Brooklyn,NY,"EE. UU.",11224.00
12571,Quintessa,Heath,Consumer,Caguas,PR,"Puerto Rico",725.00
12572,India,Mcclure,Corporate,Lynn,MA,"EE. UU.",1902.00
12573,Charissa,Nelson,Corporate,"Broken Arrow",OK,"EE. UU.",74012.00
12574,Zena,Saunders,Consumer,Caguas,PR,"Puerto Rico",725.00
12575,Haviva,Fields,Consumer,"San Diego",CA,"EE. UU.",92104.00
12576,Ainsley,Ray,Consumer,Caguas,PR,"Puerto Rico",725.00
12577,Meredith,Hobbs,Consumer,Brooklyn,NY,"EE. UU.",11203.00
12578,Leila,Solomon,Consumer,"Opa Locka",FL,"EE. UU.",33055.00
12579,Quincy,Graves,Corporate,Caguas,PR,"Puerto Rico",725.00
12580,Madison,Peterson,Consumer,Bronx,NY,"EE. UU.",10462.00
12581,Rhonda,Nielsen,Consumer,Dayton,OH,"EE. UU.",45424.00
12582,Risa,Holloway,Consumer,Caguas,PR,"Puerto Rico",725.00
12583,Kiayada,Avila,Consumer,Hanover,PA,"EE. UU.",17331.00
12584,Nevada,Holloway,Consumer,Caguas,PR,"Puerto Rico",725.00
12585,Gemma,Obrien,Consumer,Colton,CA,"EE. UU.",92324.00
12586,Cleo,Harrison,Consumer,Union,NJ,"EE. UU.",7083.00
12587,Julie,Mcclain,Consumer,Richmond,TX,"EE. UU.",77469.00
12588,Galena,Carson,Consumer,Caguas,PR,"Puerto Rico",725.00
12589,Alfreda,Finley,Consumer,Hollywood,FL,"EE. UU.",33021.00
12590,Minerva,Delaney,Consumer,Brandon,FL,"EE. UU.",33511.00
12591,Summer,Hardin,Corporate,Caguas,PR,"Puerto Rico",725.00
12592,Leandra,Jefferson,Corporate,"Los Angeles",CA,"EE. UU.",90001.00
12593,Hadassah,Gentry,Corporate,"Citrus Heights",CA,"EE. UU.",95610.00
12594,Jenna,Boone,Corporate,Caguas,PR,"Puerto Rico",725.00
12595,Chantale,Church,Corporate,Corona,NY,"EE. UU.",11368.00
12596,Cynthia,Melton,Corporate,Brooklyn,NY,"EE. UU.",11229.00
12597,Hiroko,Kennedy,Consumer,Hialeah,FL,"EE. UU.",33010.00
12598,Aileen,Richard,Corporate,Caguas,PR,"Puerto Rico",725.00
12599,Ivy,Bender,"Home Office","Rio Rancho",NM,"EE. UU.",87124.00
12600,Rosalyn,Skinner,"Home Office",Caguas,PR,"Puerto Rico",725.00
12601,Venus,Evans,"Home Office",Antioch,CA,"EE. UU.",94509.00
12602,Simone,Ochoa,"Home Office",Florissant,MO,"EE. UU.",63031.00
12603,Ila,Case,Consumer,Columbus,OH,"EE. UU.",43228.00
12604,Shay,Nieves,Consumer,Caguas,PR,"Puerto Rico",725.00
12605,Amy,Thomas,Corporate,Bronx,NY,"EE. UU.",10466.00
12606,Jolie,Justice,"Home Office",Broomfield,CO,"EE. UU.",80020.00
12607,Jenna,Cantu,"Home Office",Caguas,PR,"Puerto Rico",725.00
12608,Shay,Frazier,Corporate,Chino,CA,"EE. UU.",91710.00
12609,Ainsley,Brown,"Home Office",Lombard,IL,"EE. UU.",60148.00
12610,Iola,Cline,Consumer,Caguas,PR,"Puerto Rico",725.00
12611,Pearl,Kinney,Consumer,"Los Angeles",CA,"EE. UU.",90042.00
12612,Candice,Odom,"Home Office",Dundalk,MD,"EE. UU.",21222.00
12613,Gretchen,Herrera,"Home Office",Caguas,PR,"Puerto Rico",725.00
12614,Nelle,May,"Home Office",Waukegan,IL,"EE. UU.",60085.00
12615,Audrey,Preston,"Home Office","Los Angeles",CA,"EE. UU.",90033.00
12616,Lacota,Guerra,Corporate,Caguas,PR,"Puerto Rico",725.00
12617,Patricia,Durham,"Home Office",Irwin,PA,"EE. UU.",15642.00
12618,Selma,Camacho,Consumer,Caguas,PR,"Puerto Rico",725.00
12619,Caryn,Salazar,Consumer,Hayward,CA,"EE. UU.",94541.00
12620,Mikayla,Burt,Consumer,Lindenhurst,NY,"EE. UU.",11757.00
12621,Venus,Blevins,Consumer,Louisville,KY,"EE. UU.",40214.00
12622,Stephanie,Ashley,Consumer,Caguas,PR,"Puerto Rico",725.00
12623,Ria,Maddox,Corporate,Antioch,CA,"EE. UU.",94509.00
12624,Christen,Brock,"Home Office","Los Angeles",CA,"EE. UU.",90019.00
12625,Winifred,Bean,Corporate,"San Marcos",TX,"EE. UU.",78666.00
12626,September,Camacho,Corporate,Caguas,PR,"Puerto Rico",725.00
12627,Ariel,Oneill,"Home Office",Portland,OR,"EE. UU.",97206.00
12628,Rebekah,Watts,"Home Office",Caguas,PR,"Puerto Rico",725.00
12629,Nerea,Pennington,Corporate,Gaithersburg,MD,"EE. UU.",20878.00
12630,Josephine,Holt,Consumer,Caguas,PR,"Puerto Rico",725.00
12631,Moana,Patrick,Corporate,Modesto,CA,"EE. UU.",95350.00
12632,Fiona,Mccall,Corporate,Dearborn,MI,"EE. UU.",48126.00
12633,Laura,Shaffer,Consumer,Caguas,PR,"Puerto Rico",725.00
12634,Phyllis,Brock,Corporate,Lancaster,PA,"EE. UU.",17601.00
12635,Iola,Cotton,Corporate,Caguas,PR,"Puerto Rico",725.00
12636,Nayda,Ochoa,Corporate,Lynn,MA,"EE. UU.",1902.00
12637,Alea,Bray,Consumer,Jacksonville,FL,"EE. UU.",32244.00
12638,Yetta,Irwin,Consumer,Caguas,PR,"Puerto Rico",725.00
12639,Molly,Travis,Corporate,Phoenix,AZ,"EE. UU.",85033.00
12640,Mikayla,Mcleod,Corporate,"Las Vegas",NV,"EE. UU.",89123.00
12641,Rinah,Gilbert,Consumer,Caguas,PR,"Puerto Rico",725.00
12642,Hedy,West,Consumer,"Pompano Beach",FL,"EE. UU.",33068.00
12643,Carissa,Wheeler,Consumer,Caguas,PR,"Puerto Rico",725.00
12644,Bertha,Branch,Consumer,Bayamon,PR,"Puerto Rico",957.00
12645,Jade,Reilly,Consumer,"Fort Worth",TX,"EE. UU.",76133.00
12646,Christine,Byers,Consumer,Caguas,PR,"Puerto Rico",725.00
12647,Guinevere,Brock,Consumer,Lawrenceville,GA,"EE. UU.",30043.00
12648,Maryam,Gregory,Consumer,"South Ozone Park",NY,"EE. UU.",11420.00
12649,Iona,Mitchell,Consumer,Enfield,CT,"EE. UU.",6082.00
12650,Phyllis,Ortega,Consumer,Caguas,PR,"Puerto Rico",725.00
12651,Ivana,Allen,Consumer,Flushing,NY,"EE. UU.",11354.00
12652,Ella,Gamble,Consumer,Visalia,CA,"EE. UU.",93277.00
12653,Megan,Mcclain,Corporate,Caguas,PR,"Puerto Rico",725.00
12654,Jael,Warner,Corporate,"La Puente",CA,"EE. UU.",91744.00
12655,Sheila,Harrington,Corporate,Denver,CO,"EE. UU.",80219.00
12656,Alma,Berger,Corporate,Salinas,CA,"EE. UU.",93906.00
12657,Kevyn,Black,Corporate,Columbus,OH,"EE. UU.",43230.00
12658,Roary,Trujillo,Corporate,"Carol Stream",IL,"EE. UU.",60188.00
12659,Wynter,Lynch,Corporate,Caguas,PR,"Puerto Rico",725.00
12660,Dawn,Fowler,Corporate,Wheeling,WV,"EE. UU.",26003.00
12661,Myra,Odonnell,Consumer,Caguas,PR,"Puerto Rico",725.00
12662,Cassandra,Fisher,Consumer,Oxnard,CA,"EE. UU.",93030.00
12663,Michelle,Lowery,Consumer,Tempe,AZ,"EE. UU.",85283.00
12664,Jolene,Rosales,Consumer,Caguas,PR,"Puerto Rico",725.00
12665,Jolene,Taylor,Consumer,Jacksonville,FL,"EE. UU.",32225.00
12666,Abigail,Downs,Consumer,Caguas,PR,"Puerto Rico",725.00
12667,Laurel,Whitehead,Consumer,Wyoming,MI,"EE. UU.",49509.00
12668,Farrah,Gordon,Corporate,Caguas,PR,"Puerto Rico",725.00
12669,Carolyn,Simpson,Corporate,Glendale,AZ,"EE. UU.",85301.00
12670,Jaquelyn,Gilmore,Corporate,Miami,FL,"EE. UU.",33157.00
12671,Jessica,Silva,"Home Office",Piscataway,NJ,"EE. UU.",8854.00
12672,Rina,Joyner,"Home Office",Caguas,PR,"Puerto Rico",725.00
12673,Audrey,Boyle,"Home Office","San Jose",CA,"EE. UU.",95148.00
12674,Ariana,Larsen,"Home Office",Caguas,PR,"Puerto Rico",725.00
12675,Emerald,Garcia,"Home Office",Mcallen,TX,"EE. UU.",78501.00
12676,Melanie,Hickman,"Home Office",Caguas,PR,"Puerto Rico",725.00
12677,Aileen,Barrera,"Home Office",Hamilton,OH,"EE. UU.",45013.00
12678,Katelyn,Ryan,"Home Office",Mililani,HI,"EE. UU.",96789.00
12679,Willow,Barr,"Home Office",Caguas,PR,"Puerto Rico",725.00
12680,Vera,Compton,"Home Office","Long Beach",CA,"EE. UU.",90805.00
12681,Martha,Compton,Corporate,Yonkers,NY,"EE. UU.",10701.00
12682,Pandora,Carver,Consumer,"Oak Lawn",IL,"EE. UU.",60453.00
12683,Allegra,Petty,Consumer,Caguas,PR,"Puerto Rico",725.00
12684,Courtney,Mueller,"Home Office",Houston,TX,"EE. UU.",77083.00
12685,Wynter,Chase,"Home Office",Portland,OR,"EE. UU.",97206.00
12686,Sybill,England,"Home Office",Caguas,PR,"Puerto Rico",725.00
12687,Constance,Walls,"Home Office","Saint Paul",MN,"EE. UU.",55112.00
12688,Illana,Beck,Consumer,Richardson,TX,"EE. UU.",75080.00
12689,Kendall,Goff,Corporate,Caguas,PR,"Puerto Rico",725.00
12690,Darryl,Gibson,Consumer,"San Antonio",TX,"EE. UU.",78223.00
12691,Leigh,Moses,Consumer,Caguas,PR,"Puerto Rico",725.00
12692,Jena,Pitts,Consumer,Chicago,IL,"EE. UU.",60625.00
12693,Karleigh,Buckner,Consumer,Humacao,PR,"Puerto Rico",791.00
12694,Mikayla,Velazquez,Corporate,Philadelphia,PA,"EE. UU.",19131.00
12695,Lenore,Armstrong,"Home Office",Caguas,PR,"Puerto Rico",725.00
12696,Piper,Bean,Consumer,"North Hollywood",CA,"EE. UU.",91605.00
12697,Bell,Ross,Consumer,Cerritos,CA,"EE. UU.",90703.00
12698,Margaret,Holcomb,Consumer,Chicago,IL,"EE. UU.",60621.00
12699,Halee,Levine,Corporate,Caguas,PR,"Puerto Rico",725.00
12700,Rama,Nieves,Corporate,Goleta,CA,"EE. UU.",93117.00
12701,Claire,Holloway,Corporate,Dubuque,IA,"EE. UU.",52001.00
12702,TaShya,Merritt,Corporate,Caguas,PR,"Puerto Rico",725.00
12703,Lenore,Vaughan,Consumer,Columbus,OH,"EE. UU.",43229.00
12704,Portia,Collier,Consumer,Caguas,PR,"Puerto Rico",725.00
12705,Celeste,Fields,Consumer,Chicago,IL,"EE. UU.",60609.00
12706,Eugenia,Franklin,Consumer,Caguas,PR,"Puerto Rico",725.00
12707,Veronica,Logan,Corporate,Fremont,CA,"EE. UU.",94538.00
12708,Jade,Morse,"Home Office",Caguas,PR,"Puerto Rico",725.00
12709,Blossom,Ramos,Corporate,Jamaica,NY,"EE. UU.",11435.00
12710,Blythe,Figueroa,"Home Office","San Antonio",TX,"EE. UU.",78240.00
12711,Jolie,Reed,"Home Office",Caguas,PR,"Puerto Rico",725.00
12712,Kirby,Brock,"Home Office","West Covina",CA,"EE. UU.",91790.00
12713,Brianna,Pena,"Home Office",Caguas,PR,"Puerto Rico",725.00
12714,Azalia,Boyle,Consumer,Brooklyn,NY,"EE. UU.",11214.00
12715,Suki,Riley,Consumer,Bayamon,PR,"Puerto Rico",957.00
12716,Regan,Buckley,Consumer,Caguas,PR,"Puerto Rico",725.00
12717,Madonna,Horne,Consumer,"Juana Diaz",PR,"Puerto Rico",795.00
12718,Xyla,Shaffer,Consumer,Caguas,PR,"Puerto Rico",725.00
12719,Faith,Holmes,Consumer,Wilmington,CA,"EE. UU.",90744.00
12720,Beverly,Stokes,Consumer,Caguas,PR,"Puerto Rico",725.00
12721,Gwendolyn,Kaufman,Consumer,Lancaster,CA,"EE. UU.",93535.00
12722,Glenna,Montgomery,Consumer,"Santa Cruz",CA,"EE. UU.",95060.00
12723,Emily,Robles,Consumer,Caguas,PR,"Puerto Rico",725.00
12724,Sage,Wilkinson,"Home Office","San Juan",PR,"Puerto Rico",921.00
12725,Maia,Phillips,"Home Office",Morristown,NJ,"EE. UU.",7960.00
12726,Kirsten,Acevedo,Corporate,Caguas,PR,"Puerto Rico",725.00
12727,Aspen,Velasquez,Corporate,Bristol,CT,"EE. UU.",6010.00
12728,Abra,Weiss,"Home Office",Columbus,OH,"EE. UU.",43207.00
12729,Margaret,Curry,Consumer,Caguas,PR,"Puerto Rico",725.00
12730,Madeson,Berry,Corporate,Newark,DE,"EE. UU.",19711.00
12731,Jolene,Estes,Corporate,Caguas,PR,"Puerto Rico",725.00
12732,Karina,Reeves,Corporate,Detroit,MI,"EE. UU.",48213.00
12733,Blair,Woods,"Home Office",Caguas,PR,"Puerto Rico",725.00
12734,Robin,Vaughn,"Home Office",Chicago,IL,"EE. UU.",60623.00
12735,Octavia,Fernandez,Corporate,Troy,MI,"EE. UU.",48098.00
12736,Illiana,Hubbard,Consumer,Plano,TX,"EE. UU.",75093.00
12737,Lareina,Potter,Consumer,Caguas,PR,"Puerto Rico",725.00
12738,Libby,Riddle,Consumer,Fullerton,CA,"EE. UU.",92833.00
12739,Gwendolyn,Klein,Consumer,Caguas,PR,"Puerto Rico",725.00
12740,Maya,Ballard,"Home Office","New Haven",CT,"EE. UU.",6511.00
12741,Alexa,Guthrie,Consumer,Caguas,PR,"Puerto Rico",725.00
12742,Chastity,Underwood,Consumer,Phoenix,AZ,"EE. UU.",85032.00
12743,Christen,Joyner,Corporate,Baltimore,MD,"EE. UU.",21206.00
12744,Indira,Craig,Corporate,"South Ozone Park",NY,"EE. UU.",11420.00
12745,Rosalyn,Barry,Consumer,Caguas,PR,"Puerto Rico",725.00
12746,Minerva,Petty,Consumer,York,PA,"EE. UU.",17404.00
12747,Rosalyn,Head,Consumer,Austin,TX,"EE. UU.",78753.00
12748,Xaviera,Sullivan,Corporate,Houston,TX,"EE. UU.",77055.00
12749,Olga,Welch,Consumer,Caguas,PR,"Puerto Rico",725.00
12750,Martena,Hodge,Corporate,Milwaukee,WI,"EE. UU.",53215.00
12751,Kelsie,Harrison,Corporate,Modesto,CA,"EE. UU.",95350.00
12752,Roanna,Cervantes,Consumer,Caguas,PR,"Puerto Rico",725.00
12753,Cassandra,Little,Consumer,Wayne,NJ,"EE. UU.",7470.00
12754,Jana,Snider,Consumer,Caguas,PR,"Puerto Rico",725.00
12755,Hedy,Sheppard,Consumer,Chicago,IL,"EE. UU.",60623.00
12756,Sacha,Rhodes,Corporate,Chicago,IL,"EE. UU.",60617.00
12757,Hope,Scott,Corporate,"Ann Arbor",MI,"EE. UU.",48103.00
12758,Abra,Nash,Corporate,Caguas,PR,"Puerto Rico",725.00
12759,Jaquelyn,Johnston,Corporate,"New York",NY,"EE. UU.",10025.00
12760,Imani,Horton,Corporate,"Pico Rivera",CA,"EE. UU.",90660.00
12761,Cecilia,Kramer,Corporate,Washington,DC,"EE. UU.",20019.00
12762,Brynne,Reynolds,Consumer,Caguas,PR,"Puerto Rico",725.00
12763,Amanda,Baldwin,Consumer,Carrollton,TX,"EE. UU.",75007.00
12764,Alice,Boyle,Corporate,Caguas,PR,"Puerto Rico",725.00
12765,Bo,Hale,Corporate,Miami,FL,"EE. UU.",33125.00
12766,Kaitlin,Perry,Corporate,Caguas,PR,"Puerto Rico",725.00
12767,Zenaida,Thornton,Corporate,Tempe,AZ,"EE. UU.",85281.00
12768,Madonna,Rich,Consumer,Placentia,CA,"EE. UU.",92870.00
12769,Mary,Diaz,Consumer,Caguas,PR,"Puerto Rico",725.00
12770,Doris,Cabrera,Consumer,Tracy,CA,"EE. UU.",95376.00
12771,Juliet,Myers,Corporate,Caguas,PR,"Puerto Rico",725.00
12772,Skyler,Bernard,Corporate,"New York",NY,"EE. UU.",10029.00
12773,Violet,Hernandez,Corporate,"New Haven",CT,"EE. UU.",6511.00
12774,Lareina,Rodriquez,Corporate,Caguas,PR,"Puerto Rico",725.00
12775,Amena,Alexander,Corporate,"Long Beach",CA,"EE. UU.",90805.00
12776,Zoe,Duffy,Corporate,Denton,TX,"EE. UU.",76201.00
12777,Alma,Kirk,Consumer,Carlsbad,CA,"EE. UU.",92009.00
12778,Hillary,Shepard,Corporate,Caguas,PR,"Puerto Rico",725.00
12779,Bree,Ball,"Home Office","San Antonio",TX,"EE. UU.",78227.00
12780,Melinda,Grimes,"Home Office",Caguas,PR,"Puerto Rico",725.00
12781,Raya,Craft,Consumer,Chicago,IL,"EE. UU.",60638.00
12782,Nayda,Blackburn,Consumer,Caguas,PR,"Puerto Rico",725.00
12783,Jane,Keller,Consumer,Dallas,TX,"EE. UU.",75287.00
12784,Olympia,Hurst,Consumer,Caguas,PR,"Puerto Rico",725.00
12785,Yoko,Hunter,Consumer,Florissant,MO,"EE. UU.",63031.00
12786,Shelley,Clarke,Consumer,Caguas,PR,"Puerto Rico",725.00
12787,Kimberly,Guerrero,Consumer,Stockton,CA,"EE. UU.",95206.00
12788,Dacey,Mccullough,"Home Office",Caguas,PR,"Puerto Rico",725.00
12789,Lilah,Stuart,Consumer,"San Antonio",TX,"EE. UU.",78223.00
12790,Fatima,Todd,"Home Office",Caguas,PR,"Puerto Rico",725.00
12791,Charissa,Haney,Consumer,Carmichael,CA,"EE. UU.",95608.00
12792,Beatrice,Turner,Consumer,Catonsville,MD,"EE. UU.",21228.00
12793,Felicia,Butler,Consumer,Caguas,PR,"Puerto Rico",725.00
12794,Nayda,Rhodes,Consumer,"San Antonio",TX,"EE. UU.",78227.00
12795,Shannon,Carson,Consumer,Caguas,PR,"Puerto Rico",725.00
12796,Kiayada,Wiggins,Consumer,Summerville,SC,"EE. UU.",29483.00
12797,Maya,Noel,Consumer,Caguas,PR,"Puerto Rico",725.00
12798,Heather,Salazar,Consumer,"Diamond Bar",CA,"EE. UU.",91765.00
12799,Pearl,Mercado,Consumer,Caguas,PR,"Puerto Rico",725.00
12800,Martha,Henderson,Consumer,Tulare,CA,"EE. UU.",93274.00
12801,Kelly,Greene,Consumer,"Garden Grove",CA,"EE. UU.",92843.00
12802,Tallulah,Tyler,Consumer,Caguas,PR,"Puerto Rico",725.00
12803,Cora,Quinn,Corporate,"San Francisco",CA,"EE. UU.",94109.00
12804,Jacqueline,Phillips,Consumer,Caguas,PR,"Puerto Rico",725.00
12805,Leigh,Baker,Consumer,Chicago,IL,"EE. UU.",60624.00
12806,Clio,Delacruz,Consumer,Caguas,PR,"Puerto Rico",725.00
12807,Farrah,Dawson,Consumer,"San Antonio",TX,"EE. UU.",78223.00
12808,Petra,Stewart,Consumer,Caguas,PR,"Puerto Rico",725.00
12809,Debra,Valenzuela,Corporate,"Union City",NJ,"EE. UU.",7087.00
12810,Destiny,Cooke,Corporate,Mesa,AZ,"EE. UU.",85204.00
12811,Xyla,Mckinney,Corporate,Dallas,TX,"EE. UU.",75220.00
12812,Fay,Frye,Corporate,Caguas,PR,"Puerto Rico",725.00
12813,Ina,Rose,Corporate,Lancaster,CA,"EE. UU.",93535.00
12814,Yvette,Henry,Corporate,Roswell,GA,"EE. UU.",30075.00
12815,Alma,Day,Corporate,Wyandotte,MI,"EE. UU.",48192.00
12816,Hyacinth,Silva,Corporate,Caguas,PR,"Puerto Rico",725.00
12817,Quail,Marshall,Corporate,Fairfield,OH,"EE. UU.",45014.00
12818,Kelsie,Torres,Consumer,Caguas,PR,"Puerto Rico",725.00
12819,Ila,Sykes,Consumer,"Huntington Beach",CA,"EE. UU.",92646.00
12820,Daria,Washington,Corporate,"Las Vegas",NV,"EE. UU.",89119.00
12821,Xyla,Turner,"Home Office",Caguas,PR,"Puerto Rico",725.00
12822,Brianna,Fox,"Home Office",Richmond,TX,"EE. UU.",77469.00
12823,Mercedes,Merrill,"Home Office",Caguas,PR,"Puerto Rico",725.00
12824,Amena,Leon,Consumer,"Los Angeles",CA,"EE. UU.",90046.00
12825,Patience,Tyson,Corporate,Modesto,CA,"EE. UU.",95351.00
12826,Reagan,Alvarez,Consumer,Caguas,PR,"Puerto Rico",725.00
12827,Jamalia,Burke,Consumer,Saginaw,MI,"EE. UU.",48601.00
12828,Rae,Mcclain,Consumer,Doylestown,PA,"EE. UU.",18901.00
12829,Mariam,Wright,Consumer,Caguas,PR,"Puerto Rico",725.00
12830,Imelda,Gentry,Consumer,Lakewood,OH,"EE. UU.",44107.00
